I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16
2.083293,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,367581.000000,6886.000000,241.000000,360579.000000,12597.000000
2.087825,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,368501.000000,7346.000000,258.000000,361039.000000,12614.000000
2.104089,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,369926.000000,8059.000000,283.000000,361751.000000,12639.000000
2.101572,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,370851.000000,8515.000000,299.000000,362220.000000,12655.000000
2.091247,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,372260.000000,9220.000000,324.000000,362924.000000,12680.000000
2.078452,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,373184.000000,9681.000000,341.000000,363387.000000,12697.000000
2.077700,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,374598.000000,10385.000000,366.000000,364097.000000,12722.000000
2.077727,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,375546.000000,10850.000000,382.000000,364580.000000,12738.000000
2.072449,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,376936.000000,11539.000000,407.000000,365281.000000,12763.000000
2.064370,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,377890.000000,12010.000000,424.000000,365764.000000,12780.000000
2.066771,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,379268.000000,12702.000000,448.000000,366450.000000,12804.000000
2.061823,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,380192.000000,13163.000000,464.000000,366913.000000,12820.000000
2.071364,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,381603.000000,13869.000000,489.000000,367618.000000,12845.000000
2.078313,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,382553.000000,14342.000000,505.000000,368095.000000,12861.000000
2.090163,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,383962.000000,15039.000000,530.000000,368807.000000,12886.000000
2.093816,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,384890.000000,15501.000000,547.000000,369273.000000,12903.000000
2.099533,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,386298.000000,16206.000000,572.000000,369976.000000,12928.000000
2.097259,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,387205.000000,16654.000000,588.000000,370435.000000,12944.000000
2.099100,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,388634.000000,17366.000000,613.000000,371152.000000,12969.000000
2.092633,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,389543.000000,17818.000000,630.000000,371609.000000,12986.000000
2.071405,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,390953.000000,18527.000000,654.000000,372310.000000,13010.000000
2.073591,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,391883.000000,18992.000000,670.000000,372775.000000,13026.000000
2.056613,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,393265.000000,19682.000000,695.000000,373467.000000,13051.000000
2.041692,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,394205.000000,20152.000000,711.000000,373937.000000,13067.000000
2.049167,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,395606.000000,20846.000000,736.000000,374644.000000,13091.000000
2.056550,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,396566.000000,21322.000000,753.000000,375128.000000,13108.000000
2.078625,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,397974.000000,22018.000000,778.000000,375840.000000,13133.000000
2.079829,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,398898.000000,22477.000000,794.000000,376305.000000,13149.000000
2.096561,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,400283.000000,23169.000000,819.000000,376998.000000,13174.000000
2.111625,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,401243.000000,23647.000000,836.000000,377480.000000,13191.000000
2.117938,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,402644.000000,24346.000000,861.000000,378182.000000,13216.000000
2.120698,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,403569.000000,24820.000000,877.000000,378633.000000,13232.000000
2.113635,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,404959.000000,25515.000000,901.000000,379328.000000,13256.000000
2.107260,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,405892.000000,25979.000000,917.000000,379797.000000,13272.000000
2.091622,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,407312.000000,26683.000000,942.000000,380513.000000,13296.000000
2.100072,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,408265.000000,27158.000000,958.000000,380991.000000,13311.000000
2.098548,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,409690.000000,27860.000000,983.000000,381714.000000,13336.000000
2.105754,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,410619.000000,28316.000000,999.000000,382187.000000,13352.000000
2.121260,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,412002.000000,29008.000000,1024.000000,382878.000000,13377.000000
2.140509,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,412923.000000,29467.000000,1041.000000,383340.000000,13394.000000
2.149240,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,414340.000000,30167.000000,1066.000000,384057.000000,13419.000000
2.149820,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,415282.000000,30638.000000,1082.000000,384528.000000,13435.000000
2.132867,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,416695.000000,31352.000000,1107.000000,385227.000000,13460.000000
2.123010,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,417616.000000,31817.000000,1123.000000,385683.000000,13476.000000
2.116213,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,419028.000000,32519.000000,1147.000000,386393.000000,13500.000000
2.106698,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,419964.000000,32984.000000,1164.000000,386864.000000,13517.000000
2.122308,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,421371.000000,33673.000000,1188.000000,387582.000000,13542.000000
2.147131,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,422314.000000,34140.000000,1204.000000,388058.000000,13558.000000
2.178141,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,423743.000000,34850.000000,1229.000000,388777.000000,13583.000000
2.201403,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,424672.000000,35312.000000,1246.000000,389244.000000,13600.000000
2.225199,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,426052.000000,36000.000000,1271.000000,389936.000000,13625.000000
2.200917,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,427004.000000,36471.000000,1287.000000,390417.000000,13641.000000
2.203689,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,428409.000000,37162.000000,1312.000000,391131.000000,13666.000000
2.214355,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,429351.000000,37633.000000,1329.000000,391602.000000,13683.000000
2.159439,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,430762.000000,38341.000000,1353.000000,392305.000000,13707.000000
2.156836,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,431679.000000,38800.000000,1369.000000,392763.000000,13723.000000
2.131294,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,433073.000000,39490.000000,1394.000000,393467.000000,13748.000000
2.131042,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,434028.000000,39967.000000,1410.000000,393945.000000,13764.000000
2.139175,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,435427.000000,40660.000000,1435.000000,394651.000000,13789.000000
2.158867,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,436364.000000,41127.000000,1451.000000,395121.000000,13806.000000
2.208584,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,437753.000000,41818.000000,1476.000000,395819.000000,13831.000000
2.242376,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,438691.000000,42283.000000,1492.000000,396292.000000,13847.000000
2.260331,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,440110.000000,42982.000000,1517.000000,397012.000000,13872.000000
2.291715,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,441040.000000,43440.000000,1534.000000,397484.000000,13889.000000
2.328316,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,442477.000000,44156.000000,1558.000000,398205.000000,13913.000000
2.289044,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,443402.000000,44622.000000,1574.000000,398664.000000,13929.000000
2.284631,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,444793.000000,45316.000000,1599.000000,399361.000000,13954.000000
2.260974,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,445716.000000,45773.000000,1615.000000,399827.000000,13970.000000
2.234723,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,447126.000000,46469.000000,1640.000000,400541.000000,13995.000000
2.252320,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,448066.000000,46939.000000,1657.000000,401011.000000,14012.000000
2.237958,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,449478.000000,47644.000000,1682.000000,401718.000000,14037.000000
2.219426,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,450413.000000,48109.000000,1698.000000,402188.000000,14053.000000
2.269063,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,451815.000000,48804.000000,1723.000000,402895.000000,14077.000000
2.258984,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,452761.000000,49263.000000,1740.000000,403382.000000,14094.000000
2.251410,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,454167.000000,49960.000000,1764.000000,404091.000000,14118.000000
2.284484,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,455108.000000,50428.000000,1781.000000,404564.000000,14135.000000
2.262358,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,456520.000000,51140.000000,1805.000000,405264.000000,14159.000000
2.299922,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,457435.000000,51599.000000,1821.000000,405720.000000,14175.000000
2.309797,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,458837.000000,52296.000000,1846.000000,406425.000000,14200.000000
2.296514,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,459788.000000,52771.000000,1863.000000,406901.000000,14217.000000
2.345098,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,461191.000000,53467.000000,1888.000000,407608.000000,14242.000000
2.331755,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,462147.000000,53941.000000,1904.000000,408090.000000,14258.000000
2.305367,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,463570.000000,54652.000000,1929.000000,408802.000000,14283.000000
2.330610,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,464485.000000,55102.000000,1946.000000,409267.000000,14300.000000
2.281043,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,465897.000000,55805.000000,1970.000000,409976.000000,14324.000000
2.339828,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,466818.000000,56262.000000,1987.000000,410440.000000,14341.000000
2.321477,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,468238.000000,56971.000000,2012.000000,411151.000000,14366.000000
2.311761,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,469174.000000,57442.000000,2028.000000,411616.000000,14382.000000
2.335486,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,470575.000000,58140.000000,2052.000000,412319.000000,14406.000000
2.285336,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,471493.000000,58601.000000,2069.000000,412776.000000,14423.000000
2.299502,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,472907.000000,59299.000000,2094.000000,413492.000000,14448.000000
2.289884,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,473862.000000,59773.000000,2110.000000,413973.000000,14464.000000
2.304827,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,475294.000000,60480.000000,2134.000000,414698.000000,14489.000000
2.394943,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,476224.000000,60943.000000,2151.000000,415165.000000,14506.000000
2.379011,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,477605.000000,61629.000000,2175.000000,415860.000000,14530.000000
2.418021,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,478551.000000,62099.000000,2192.000000,416336.000000,14547.000000
2.404234,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,479937.000000,62783.000000,2217.000000,417038.000000,14571.000000
2.342832,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,480882.000000,63255.000000,2233.000000,417511.000000,14587.000000
2.336217,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,482273.000000,63955.000000,2258.000000,418202.000000,14612.000000
2.252569,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,483216.000000,64426.000000,2274.000000,418674.000000,14628.000000
2.307125,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,484616.000000,65122.000000,2299.000000,419378.000000,14653.000000
2.320129,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,485564.000000,65590.000000,2315.000000,419858.000000,14669.000000
2.323370,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,486983.000000,66297.000000,2340.000000,420570.000000,14694.000000
2.397616,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,487935.000000,66767.000000,2356.000000,421052.000000,14711.000000
2.357444,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,489346.000000,67473.000000,2379.000000,421757.000000,14735.000000
2.337211,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,490272.000000,67936.000000,2396.000000,422220.000000,14752.000000
2.347487,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,491663.000000,68628.000000,2421.000000,422919.000000,14777.000000
2.275384,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,492592.000000,69085.000000,2437.000000,423391.000000,14793.000000
2.355857,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,493982.000000,69777.000000,2462.000000,424089.000000,14818.000000
2.340907,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,494925.000000,70249.000000,2479.000000,424560.000000,14835.000000
2.345839,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,496322.000000,70953.000000,2503.000000,425253.000000,14859.000000
2.383254,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,497256.000000,71420.000000,2519.000000,425720.000000,14875.000000
2.297584,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,498662.000000,72112.000000,2544.000000,426434.000000,14900.000000
2.289726,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,499593.000000,72573.000000,2561.000000,426904.000000,14917.000000
2.298359,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,501030.000000,73293.000000,2585.000000,427621.000000,14941.000000
2.270370,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,501982.000000,73768.000000,2601.000000,428098.000000,14958.000000
2.318923,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,503375.000000,74466.000000,2626.000000,428793.000000,14983.000000
2.327729,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,504306.000000,74929.000000,2642.000000,429261.000000,14999.000000
2.366774,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,505712.000000,75623.000000,2667.000000,429973.000000,15023.000000
2.353401,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,506644.000000,76083.000000,2684.000000,430445.000000,15040.000000
2.353904,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,508070.000000,76791.000000,2709.000000,431163.000000,15065.000000
2.351161,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,508991.000000,77254.000000,2725.000000,431621.000000,15081.000000
2.291676,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,510380.000000,77940.000000,2749.000000,432324.000000,15105.000000
2.274524,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,511312.000000,78405.000000,2766.000000,432791.000000,15122.000000
2.272748,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,512747.000000,79124.000000,2790.000000,433507.000000,15146.000000
2.255622,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,513676.000000,79590.000000,2807.000000,433970.000000,15163.000000
2.266977,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,515098.000000,80300.000000,2832.000000,434682.000000,15188.000000
2.247295,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,516027.000000,80763.000000,2848.000000,435148.000000,15204.000000
2.284861,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,517442.000000,81464.000000,2873.000000,435862.000000,15229.000000
2.311135,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,518392.000000,81933.000000,2890.000000,436343.000000,15246.000000
2.333639,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,519790.000000,82618.000000,2915.000000,437056.000000,15271.000000
2.326262,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,520717.000000,83080.000000,2931.000000,437521.000000,15287.000000
2.333301,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,522097.000000,83765.000000,2955.000000,438216.000000,15311.000000
2.298536,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,523022.000000,84226.000000,2972.000000,438680.000000,15328.000000
2.305528,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,524443.000000,84937.000000,2996.000000,439390.000000,15352.000000
2.293498,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,525402.000000,85419.000000,3013.000000,439867.000000,15369.000000
2.284837,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,526814.000000,86131.000000,3038.000000,440567.000000,15394.000000
2.313425,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,527752.000000,86598.000000,3054.000000,441038.000000,15410.000000
2.273762,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,529150.000000,87297.000000,3079.000000,441737.000000,15435.000000
2.280490,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,530107.000000,87770.000000,3096.000000,442221.000000,15452.000000
2.269744,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,531500.000000,88452.000000,3121.000000,442932.000000,15477.000000
2.281631,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,532439.000000,88918.000000,3137.000000,443405.000000,15493.000000
2.331725,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,533837.000000,89620.000000,3162.000000,444101.000000,15518.000000
2.322657,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,534767.000000,90084.000000,3178.000000,444567.000000,15534.000000
2.335770,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,536163.000000,90783.000000,3202.000000,445264.000000,15558.000000
2.331169,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,537115.000000,91259.000000,3219.000000,445740.000000,15575.000000
2.334154,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,538536.000000,91971.000000,3244.000000,446449.000000,15600.000000
2.351153,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,539491.000000,92455.000000,3260.000000,446920.000000,15616.000000
2.363677,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,540908.000000,93164.000000,3285.000000,447628.000000,15641.000000
2.358264,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,541848.000000,93627.000000,3302.000000,448105.000000,15658.000000
2.361904,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,543260.000000,94332.000000,3327.000000,448812.000000,15683.000000
2.358565,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,544185.000000,94787.000000,3343.000000,449282.000000,15699.000000
2.344056,1200.000000,0.000000,2.448076,0.000000,0.000000,3.000000,0.000000,0.000000,283.000000,0.000000,769.000000,545578.000000,95481.000000,3368.000000,449981.000000,15724.000000
