I0,I1,I2,I3,I4,I5,I6,I7
254.395401,252.044891,-7.521078,254.395401,0.949249,151.154709,0.000000,-4722.000000
254.395401,252.485764,-8.135448,254.395401,3.897158,98.434998,0.000000,-2959.000000
254.395401,252.723999,-8.716723,254.395401,6.323771,67.087135,0.000000,-1890.000000
254.395401,253.203262,-9.261372,254.395401,-4.144499,86.671394,0.000000,-2842.000000
254.395401,253.573395,-9.768224,254.395401,0.177714,79.352470,0.000000,-2472.000000
254.395401,253.779312,-10.239159,254.395401,0.874600,45.733124,0.000000,-1386.000000
254.395401,253.985199,-10.676997,254.395401,-1.003440,44.759487,0.000000,-1415.000000
254.395401,254.236359,-10.923593,254.395401,-3.044951,51.941071,0.000000,-1707.000000
254.395401,254.380676,-11.310197,254.395401,-0.487093,33.373432,0.000000,-1038.000000
254.395401,254.456055,-11.663981,254.395401,-1.609971,18.575777,0.000000,-605.000000
254.395401,254.568863,-11.986618,254.395401,-3.317034,25.185215,0.000000,-869.000000
254.395401,254.722153,-12.279904,254.395401,-2.854583,27.807825,0.000000,-938.000000
254.395401,254.748734,-12.545197,254.395401,-1.432750,8.950305,0.000000,-295.000000
254.395401,254.716370,-12.783895,254.395401,-0.586678,-0.704396,0.000000,37.000000
254.395401,254.746002,-12.955043,254.395401,-1.577763,4.937073,0.000000,-173.000000
254.395401,254.825562,-13.145910,254.395401,-2.479845,10.297021,0.000000,-371.000000
254.395401,254.837830,-13.315685,254.395401,-1.825121,6.030046,0.000000,-215.000000
254.395401,254.810669,-13.465981,254.395401,-0.700924,-5.372742,0.000000,182.000000
254.395401,254.757889,-13.546147,254.395401,-0.943662,-8.442463,0.000000,271.000000
254.395401,254.717072,-13.665279,254.395401,-0.551369,-6.334848,0.000000,217.000000
254.395401,254.725372,-13.769834,254.395401,-2.681680,-0.897603,0.000000,-80.000000
254.395401,254.748978,-13.861465,254.395401,-1.419871,2.447246,0.000000,-89.000000
254.395401,254.722702,-13.940933,254.395401,-0.249661,-4.440282,0.000000,166.000000
254.395401,254.633286,-14.009468,254.395401,0.126156,-13.641393,0.000000,470.000000
254.395401,254.620255,-14.068851,254.395401,-0.570804,-7.530041,0.000000,254.000000
254.395401,254.619232,-14.120831,254.395401,-0.625832,-2.392141,0.000000,90.000000
254.395401,254.578613,-14.139660,254.395401,-0.217584,-5.213995,0.000000,192.000000
254.395401,254.517365,-14.182507,254.395401,1.661159,-9.541531,0.000000,389.000000
254.395401,254.507217,-14.220323,254.395401,-1.457392,-3.588542,0.000000,102.000000
254.395401,254.508011,-14.253749,254.395401,1.161405,-1.027730,0.000000,103.000000
254.395401,254.488922,-14.283782,254.395401,0.140263,-0.940153,0.000000,68.000000
254.395401,254.497986,-14.311131,254.395401,0.624352,0.054919,0.000000,52.000000
254.395401,254.500549,-14.335906,254.395401,0.762370,-0.173406,0.000000,64.000000
254.395401,254.526596,-14.358321,254.395401,-0.423763,0.391214,0.000000,8.000000
254.395401,254.530914,-14.378839,254.395401,-0.193874,-0.133394,0.000000,32.000000
254.395401,254.513641,-14.397646,254.395401,1.463363,-0.373906,0.000000,92.000000
254.395401,254.527603,-14.411489,254.395401,-0.369226,0.315104,0.000000,12.000000
254.395401,254.524658,-14.424323,254.395401,-0.527089,0.119926,0.000000,13.000000
254.395401,254.492493,-14.439022,254.395401,0.330050,-0.615135,0.000000,64.000000
254.395401,254.518127,-14.449627,254.395401,-0.877988,0.427021,0.000000,-7.000000
254.395401,254.530258,-14.459208,254.395401,-0.229521,0.240872,0.000000,19.000000
254.395401,254.512024,-14.470074,254.395401,-1.204734,-0.341423,0.000000,-80.000000
254.395401,254.523697,-14.479948,254.395401,-0.580285,0.276197,0.000000,7.000000
254.395401,254.520554,-14.488797,254.395401,-0.746763,0.013951,0.000000,10.000000
254.395401,254.495972,-14.496879,254.395401,0.518203,-0.269251,0.000000,59.000000
254.395401,254.507843,-14.504375,254.395401,-1.428595,0.251357,0.000000,-80.000000
254.395401,254.527161,-14.510901,254.395401,-0.394339,0.398323,0.000000,9.000000
254.395401,254.496490,-14.516459,254.395401,0.544078,-0.367311,0.000000,63.000000
254.395401,254.488022,-14.521259,254.395401,0.092773,-0.178437,0.000000,42.000000
254.395401,254.525635,-14.525625,254.395401,-0.478007,0.441203,0.000000,5.000000
254.395401,254.496368,-14.529520,254.395401,0.537171,-0.464124,0.000000,66.000000
254.395401,254.488022,-14.532360,254.395401,0.090106,-0.238151,0.000000,44.000000
254.395401,254.517365,-14.535069,254.395401,-0.920878,0.465437,0.000000,-10.000000
254.395401,254.530167,-14.537479,254.395401,-0.232687,0.161453,0.000000,21.000000
254.395401,254.490631,-14.538966,254.395401,0.230055,-0.739855,0.000000,65.000000
254.395401,254.522034,-14.540223,254.395401,-0.668962,1.002616,0.000000,-19.000000
254.395401,254.530548,-14.542092,254.395401,-0.215719,0.489035,0.000000,12.000000
254.395401,254.496735,-14.543584,254.395401,0.556314,-1.138165,0.000000,87.000000
254.395401,254.488022,-14.544748,254.395401,0.091862,-0.131243,0.000000,41.000000
